Country,Authors,Year,Title,Journal or book,Volume,Pages,Theory,Practice,Water,Energy,Financial,Environment,Mining,Industrial,Services/Public,Procurement,Health,Transport,Other
GB,"Sabaei, D., Erkoyuncu, J., Roy, R.",2015,A Review of Multi-criteria Decision Making Methods for Enhanced Maintenance Delivery.,Procedia CIRP,37,30-35.,0,1,0,0,0,0,0,0,1,0,0,1,0
BE,"Sabri, K., Colson, G., Mbangala, A.M.",2008,Multiple criteria and multiple periods performance analysis: The comparison of North African Railways.,AIP Conference Proceedings,1051,3-14.,0,1,0,0,0,0,0,0,1,0,0,1,0
IR,"Sadegh Horri, M., Moradi, P.",2013,Selecting equipment using a hybrid of AHP and PROMETHEE.,Management Science Letters,3(6),1767-1772.,0,1,0,0,0,0,0,1,0,0,0,1,0
GB,"Sadr, S., Mashamaite, I., Saroj, D., Ouki, S., Ilemobade, A.",2016,Membrane assisted technology appraisal for water reuse applications in South Africa.,Urban Water Journal,13(5),536-552.,0,1,1,0,0,1,0,0,0,0,0,1,0
CA,"Safaei Mohamadabadi, H., Tichkowsky, G., Kumar, A.",2009,Development of a multi-criteria assessment model for ranking of renewable and non-renewable transportation fuel vehicles., Energy, 34(1), 112-125.,0,1,0,0,0,1,0,0,0,0,0,1,0
IR,"Safari, A., Abbaspour, M., Javid, A.H.",2020,The application of multi-criteria (AHP-PROMETHEE) decision-making methods in selecting and prioritizing the green area irrigation resources.,International Journal of Environmental Science and Technology,in Press,.,0,1,1,0,0,1,0,0,0,0,0,0,0
IR,"Safari, H., Faghezi, M.S., Ahangari, S.S.",2012,Applying PROMETHEE method based on entropy weight for supplier selection.,Business management and strategy,3(1),97-106.,0,1,0,0,0,0,0,0,0,1,0,1,0
IR,"Safari, H., Soufi, M., Aghasi, E.",2014,"SELECT A HYPERMARKET LOCATION BASED ON FUZZY MULTI CRITERIA DECISION MAKING (F-MCDM) TECHNIQUES (HYBRID OF F-DELPHI, F-AHP, F-LLSM and F-PROMETHEE).",Kuwait Chapter of Arabian Journal of Business and Management Review,4(1),76-95.,0,1,0,0,0,0,0,0,1,0,0,0,0
ID,"Safrizal, ., Tanti, L., Rahmad, I.F., Thanri, Y.",2019,Monitoring and Evaluation of Flight Instructor Performance with PROMETHEE Method.,6th International Conference on Cyber and IT Service Management,2018,.,0,1,0,0,0,0,0,1,0,0,0,0,0
IR,"Saidi Mehrabad, M., Anvari, M.",2010,Provident decision making by considering dynamic and fuzzy environment for FMS evaluation., International Journal of Production Research,48, 4555-4584.,0,1,0,0,0,0,0,1,0,0,0,0,0
AU,"Saja, A.M.A., Teo, M., Goonetilleke, A., Ziyath, A.M., Gunatilake, J.",2020,Selection of surrogates to assess social resilience in disaster management using multi-criteria decision analysis.,International Journal of Disaster Resilience in the Built Environment,11(4),453-480.,0,1,0,0,0,0,0,0,1,0,0,0,0
TR,"Sakarya, S., Aytekin, S.",2013,Measurement of the Relationship between Deposit Banks Performance with Stock Returns in ISE: An Application with PROMETHEE Multi-Criteria Decision Making Method.,Journal of Alayna Faculty of Business,5(2),99-109.,0,1,0,0,1,0,0,0,0,0,0,0,0
IN,"Sakthivel, G., Ilangkumaran, M., Nagarajan, G., Raja, A., Ragunadhan, P.M., Prakash, J.",2013,A hybrid MCDM approach for evaluating an automobile purchase model.,International Journal of Information and Decision Sciences,5(1),50-85.,0,1,0,0,0,0,0,0,1,0,0,0,0
BR,"Saldanha, W.H., Arrieta, F.R.P., Machado-Coelho, T.M., Diniz dos Santos, E., Maia, C.B., Ekel, P.I., Soares, G.L.",2020,Evolutionary algorithms and the Preference Ranking Organization Method for Enrichment Evaluations as applied to a multiobjective design of shell-and-tube heat exchangers.,Case Studies in Thermal Engineering,17,.,0,1,0,1,0,0,0,0,0,0,0,0,0
BR,"Saldanha, W.H.,  Soares, G.L., Machado-Coelho, T.M., Diniz dos Santos, E., Ekel, P.I.",2017,Choosing the best evolutionary algorithm to optimize the multiobjective shell-and-tube heat exchanger design problem using PROMETHEE.,Applied Thermal Engineering,127(25),1049-1061.,0,1,0,1,0,0,0,0,0,0,0,0,0
BR,"Sallum, F.S.V., Aguiar, E.W., Pontes, A., Amaral, L.M., Fernandes, R.A.",2019,PMU12 A NON-COMMUNICABLE DISEASES MULTI-CRITERIA ANALYSIS IN LATIN AMERICA.,Value in Health Regional Issues,19,S57-S58.,0,1,0,0,0,0,0,0,0,0,1,0,0
BR,"Sallum, F.S.V., Amaral, L.M., Fernandes, R.A.",2019,PMU13 A MULTI-CRITERIA APPROACH TO THE STUDY OF CHRONIC NON-COMMUNICABLE DISEASES IN BRAZIL.,Value in Health Regional Issues,19,S58-.,0,1,0,0,0,0,0,0,0,0,1,0,0
BR,"Sallum, F.S.V., Marasco, G., Asano, E., Fahham, L., Amaral, L.M., Pepe, C.",2020,PRO41 A MULTI-CRITERIA DECISION ANALYSIS CONTRIBUTION TO THE CANADIAN INTRAVENOUS IMMUNOGLOBULIN COST-EFFECTIVENESS ANALYSIS.,Value in Health Regional Issues,23(Suppl.1),.,0,1,0,0,0,0,0,0,0,0,1,0,0
FI,"Salminen, P., Hokkanen, J., Lahdelma, R.",1998,Comparing multicriteria methods in the context of environmental problems., European Journal of Operational Research,104, 485–496.,0,1,0,0,0,1,0,0,0,0,0,0,0
PT,"Samani, P., Mendes, A., Leal, V., Guedes, J.M., Correia, N.",2015,A Sustainability Assessment of Advanced Materials for Novel Housing Solutions.,Building and Environment,92,182-191.,0,1,0,0,0,1,0,0,0,0,0,0,0
TR,"Samanlioglu, F., Ayag, Z.",2017,A fuzzy AHP-PROMETHEE II approach for evaluation of solar power plant location alternatives in Turkey.,Journal of Intelligent & Fuzzy systems,33(2),859-871.,0,1,0,1,0,0,0,0,0,0,0,0,0
TR,"Samanlioglu, F., Ayag, Z.",2016,Fuzzy ANP-based PROMETHEE II approach for evaluation of machine tool alternatives.,Journal of Intelligent & Fuzzy systems,30(4),2223-2235.,0,1,0,0,0,0,0,1,0,0,0,0,0
IN,"Samantraj, S., Dash, S., Patnaik, P.K.",2020,Mobile device transmission security policy decision making using PROMETHEE.,Advances in Intelligent Systems and Computing,1101,1-9.,0,1,0,0,0,0,0,0,1,0,0,0,0
ES,"Sanchez, J.S., Garcia, V., Marqués, A.I.",2012,Assessment of Financial Risk Prediction Models with Multi-criteria Decision Making Methods.,Neural Information Processing,ISBN 978-3-642-34480-0,60-67.,0,1,0,0,1,0,0,0,0,0,0,0,0
BR,"Sanchez, L.D.M., Almeida, M.F.L., Calili, R.F., Louzada, D.R.`",2018,Multicriteria decision methods applied to the selection and hierarchy of campus sustainability indicators of a Higher Education Institution.,Journal of Physics: Conference Series,1065(19),.,0,1,0,0,0,0,0,0,1,0,0,0,0
ES,"San Cristobal Mateo, J.R.",2012,Multi-Criteria Analysis in the Renewable Energy Industry: PROMETHEE.,"Green Energy and Technology, Springer",ISBN 978-1-4471-2345-3,23-32.,1,0,0,0,0,0,0,0,0,0,0,0,0
ES,"San Cristobal Mateo, J.R.",2012,Multi-Criteria Analysis in the Renewable Energy Industry: Fuzzy PROMETHEE.,"Green Energy and Technology, Springer",ISBN 978-1-4471-2345-3,73-76.,1,0,0,0,0,0,0,0,0,0,0,0,0
ES,"San Cristobal Mateo, J.R.",2013,Critical path definition using multicriteria decision making: Promethee method.,Journal of Management in Engineering,29(2),158-163,1,0,0,0,0,0,0,0,0,0,0,0,0
BR,"Sangreman Lima, E., Cabral Seixas Costa, A.P.",2019,Improving Asset Management under a regulatory view.,Reliability Engineering & System Safety,190,.,0,1,0,0,1,0,0,0,0,0,0,0,0
NL,"Santos, J., Bressi, S., Cerezo, V., Lo Presti, D.",2019,SUP&R DSS: A sustainability-based decision support system for road pavements.,Journal of Cleaner Production,206,524-540.,0,1,0,0,0,1,0,0,0,0,0,1,0
FR,"Santos, J., Bressi, S., Cerezo, V., Lo Presti, D.",2019,SUP&R DST: SUstainable pavement & railways decision support tool.,6th International Symposium on Life-Cycle Civil Engineering,2018,1653-1660.,0,1,0,0,0,1,0,0,0,0,0,1,0
BR,"Santos, K.,  Loures, E., Piechnicki, F., Canciglieri, O.",2017,Opportunities Assessment of Product Development Process in Industry 4.0.,Procedia Manufacturing,11,1358-1365.,0,1,0,0,0,0,0,1,0,0,0,0,0
BR,"Santos, S.M., Silva, M.M., Melo, R.M., Gavazza, S.F.",2017,Multi-criteria analysis for municipal solid waste management in a Brazilian metropolitan area.,Environmental Monitoring and Assessment,189(11),1-14.,0,1,0,0,0,0,0,0,1,0,0,0,0
SE,"Sapienza, G., Brestovac, G., Grgurina, R., Seceleanu, T.",2016,On applying multiple criteria decision analysis in embedded systems design.,Design Automation for Embedded Systems,in Press,.,0,1,0,0,0,0,0,0,1,0,0,0,0
AU,"Sapkota, M., Arora, M., Malano, H., Moglia, M., Sharma, A., George, B., Pamminger, F.",2016,An Integrated Framework for Assessment of Hybrid Water Supply Systems.,Water,8(1),.,0,1,1,0,0,0,0,0,0,0,0,0,0
AU,"Sapkota, M., Arora, M., Malano, H., Sharma, A., Moglia, M.",2018,Integrated Evaluation of Hybrid Water Supply Systems Using a PROMETHEE–GAIA Approach.,Water,10(5),.,0,1,1,0,0,0,0,0,0,0,0,0,0
ID,"Saptian, W.B., Wijanarto, -.",2012,PORTABILITAS APLIKASI PERANGKINGAN SELEKSI PENERIMAAN SISWA BARU DENGAN METODE PROMETHEE.,Techno.COM,11(4),173-180.,0,1,0,0,0,0,0,0,0,0,0,0,1
TR,"Saracoglu, B.O.",2015,"A PROMETHEE I, II and GAIA based approach by Saaty’s subjective criteria weighting for small hydropower plant investments in Turkey.",International Journal of Renewable Energy Technology,accepted,.,0,1,0,1,0,0,0,0,0,0,0,0,0
IN,"Saraswat, S.K., Digalwar, A., Yadav, S.S.",2021,Development of Assessment Model for Selection of Sustainable Energy Source in India: Hybrid Fuzzy MCDM Approach.,Advances in Intelligent Systems and Computing,1197,649-657.,0,1,0,0,0,0,0,0,0,1,0,0,0
TR,"Sari, F., Kandemir, I., Ceylan, D.A., Gül, A.",2020,Using AHP and PROMETHEE multi-criteria decision making methods to define suitable apiary locations.,Journal of Apicultural Research,59(4),546-557.,0,1,0,0,0,0,0,0,0,0,0,0,1
TR,"Sari, T., Timor, M.",2016,"INTEGRATED SUPPLIER SELECTION MODEL USING ANP, TAGUCHI LOSS FUNCTION AND PROMETHEE METHODS.",Journal of Applied Quantitative Methods,11(1),19-34.,0,1,0,0,0,0,0,0,0,1,0,0,0
US,"Sarkis, J.",2000,A comparative analysis of DEA as a discrete alternative multiple criteria decision tool., European Journal of Operational Research, 123(3), 543–557.,1,0,0,0,0,0,0,0,0,0,0,0,0
US,"Sarraf, R., McGuire, M.P.",2020,Integration and comparison of multi-criteria decision making methods in safe route planner.,Expert Systems with Applications,154,.,0,1,0,0,0,0,0,0,0,0,0,1,0
BE,"Sarrazin, R., De Smet, Y.",2017,Solving a Multicriteria Road Design Problem: A Practical Example.,Multiple Criteria Decision Making,ISBN 978-3-319-39290-5,113-136.,0,1,0,0,0,0,0,0,0,0,0,1,0
BE,"Sarrazin, R., De Smet, Y.",2015,Applying multicriteria decision analysis to design safe road projects.,European Journal of Transport and Infrastructure Research,15(4),613-634.,0,1,0,0,0,0,0,0,0,0,0,1,0
BE,"Sarrazin, R., De Smet, Y., Rosenfeld, J.",2017,An extension of PROMETHEE to interval clustering.,Omega,in Press,,1,0,0,0,0,0,0,0,0,0,0,0,0
IN,"Sasirekha, V., Ilangkumaran, M., Sakthivel, G.",2016,A comparative analysis of fuzzy-based AHP derived MCDM methods to select the apt heterogeneous wireless network.,International Journal of Information and Decision Sciences,8(3),227-253.,0,1,0,0,0,0,0,0,1,0,0,0,0
IN,"Satapathy, S., Garanaik, A., Kumar, S.",2018,Prioritising the barriers of waste management as per Indian perspective by PROMETHEE II and VIKOR methods.,International Journal of Services and Operations Management,29(4),462-486.,0,1,0,0,0,1,0,0,0,0,0,0,0
RS,"Savic, M., Nikolic, D., Mihajlovic, I., Zivkovic, Z., Bojanov, B., Djordjevic, P.",2015,Multi-criteria decision support system for optimal blending process in zinc production.,Mineral Processing and Extractive Metallurgy Review,36(4),267-280.,0,1,0,0,0,0,0,1,0,0,0,0,0
TR,"Savun-Hekimoglu, B., Erbay, B., Hekimoglu, M., Burak, S.",2020,Evaluation of water supply alternatives for Istanbul using forecasting and multi-criteria decision making methods.,Journal of Cleaner Production,in Press,.,0,1,1,0,0,0,0,0,0,0,0,0,0
TR,"Sayan, M., Ozsahin, D.U., Sanlidag, T., Sultanoglu, N., Yildirim, F.S., Uzun, B.",2020,Efficacy evaluation of antiretroviral drug combinations for hiv-1 treatment by using the fuzzy promethee.,AISC,2020,183-189.,0,1,0,0,0,0,0,0,0,0,1,0,0
TR,"Sayan, M., Sanlidag, T., Sultanoglu, N., Uzun, B., Yildirim, F.S., Ozsahin, D.U.",2020,Evaluating the efficacy of adult hiv post exposure prophylaxis regimens in relation to transmission risk factors by multi criteria decision method.,Advances in Intelligent Systems and Computing,1095,167-174.,0,1,0,0,0,0,0,0,0,0,1,0,0
TR,"Sayan, M., Sultanoglu, N., Uzun, B., Yildirim, F.S., Sanlidag, T., Ozsahin, D.U.",2019,Determination of Post-Exposure Prophylaxis Regimen in the Prevention of Potential Pediatric HIV-1 Infection by the Multi-criteria Decision Making Theory.,2019 Advances in Science and Engineering Technology International Conferences,2019,.,0,1,0,0,0,0,0,0,0,0,1,0,0
TR,"Sayan, M., Yildirim, F.S., Sanlidag, T., Uzun, B., Ozsahin, D.U.",2020,Capacity Evaluation of Diagnostic Tests for COVID-19 Using Multicriteria Decision-Making Techniques.,Computational and Mathematical Methods in Medicine,2020,.,0,1,0,0,0,0,0,0,0,0,1,0,0
BR,"Scanavachi Moreira Campos, A.C., Mareschal, B., Texeira de Almeida, A.",2015,Fuzzy FlowSort: An integration of the FlowSort method and Fuzzy Set Theory for decision making on the basis of inaccurate quantitative data.,Information Sciences,293,115-124,1,0,0,0,0,0,0,0,0,0,0,0,0
BA,"Sceta, L., Delalic, A., Skaka, H.",2020,The Application of PROMETHEE in Choosing the Best Promotion Service.,Lecture Notes in Networks and Systems,128,973-980.,0,1,0,0,0,0,0,0,1,0,0,0,0
CH,"Schärlig, A.",1996,Pratiquer Electre et Prométhée – Un complement à Décider sur plusieurs critères.,Presses polytechniques et universitaires romandes,ISBN 2-88074-340-0,,0,1,0,0,0,0,0,0,0,0,0,0,1
GR,"Schiniotakis, N.I.",2012,Profitability factors and efficiency of Greek banks.,EuroMed Journal of Business,7(2),185-200.,0,1,0,0,1,0,0,0,0,0,0,0,0
FR,"Schmid, A., Batton-Hubert, M., Naquin, P., Gourdon, R.",2016,Multi-Criteria Evaluation of End-of-Life Vehicles’ Dismantling Scenarios with Respect to Technical Performance and Sustainability Issues.,Resources,5(4),.,0,1,0,0,0,1,0,0,0,0,0,0,0
DE,"Schmidtmann, B., Schmidtmann, G.",2015,Comparing principal component analysis and multidimensional scaling for the representation of PROMETHEE results.,International Journal of Multicriteria Decision Making,5(4),372-384.,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"Schmidtmann, B., Uskova, G., Uhlemair, H., Geldermann, J.",2014,A Comparison of Two Visualisation Methods for Decision Support in MCDM Problems.,Operations Research Proceedings 2012,ISBN 978-3-319-00794-6,83-89.,1,0,0,0,0,0,0,0,0,0,0,0,0
CH,"Schmitt, E., Galli, F., Menozzi, D., Maye, D., Touzard, J.-M., Marescotti, A., Six, J., Brunori, G.",2017,Comparing the sustainability of local and global food products in Europe.,Journal of Cleaner Production,165,346-359.,0,1,0,0,0,1,0,0,0,0,0,0,0
BR,"Schmitz, W.I., Feil, D.L.P., Canha, L.N., Abaide, A.R., Marchesan, T.B., Carraro, R.",2018,Operational vulnerability indicator for prioritization and replacement of power transformers in substation.,"I,ternational Journal of Electrical Power & Energy systems",102,60-70.,0,1,0,1,0,0,0,0,0,0,0,0,0
DE,"Schollenberger, H., Treitz, M., Geldermann, J., Rentz, O.",2006,Multi Objective Pinch Analysis (MOPA) Using PROMETHEE to Evaluate Resource Efficiency., Operations Research Proceedings 2005 (XIV),2005,565-570.,0,1,0,0,0,0,0,0,0,0,0,0,1
DE,"Scholz, M., Pfeiffer, J., Rothlauf, F.",2017,Using PageRank for non-personalized default rankings in dynamic markets.,European Journal of Operational Research,260(1),388-401.,0,1,0,0,0,0,0,0,1,0,0,0,0
BR,"Schramm, F., Schramm, V.B., Aguiar, E.S.",2017,A web-based procedure for student assistance program selection in Brazil.,"IEEE International Conference on Systems, Man, and Cybernetics",2017,3344-3349.,0,1,0,0,0,0,0,0,1,0,0,0,0
DE,"Schröder, T., Lauven, L.-P., Beyer, B., Lerche, N., Geldermann, J.",2018,Using PROMETHEE to assess bioenergy pathways.,Central European Journal of Operations Research,27(2),287-309.,0,1,0,1,0,1,0,0,0,0,0,0,0
CH,"Schuler, L.J., Bugmann, H., Snell, R.S.",2016,From monocultures to mixed-species forests: is tree diversity key for providing ecosystem services at the landscape scale?,Landscape Ecology,32(7),1499-1516.,0,1,0,0,0,1,0,0,0,0,0,0,0
DE,"Schwartz, M., Göthner, M.",2009,A multidimensional evaluation of the effectiveness of business incubators: an application of the PROMETHEE outranking method., Environment and Planning C: Government and Policy,27(6), 1072-1087.,0,1,0,0,0,0,0,0,1,0,0,0,0
GB,"Scott, J.A., Ho, W., Dey, P.K.",2012,A review of multi-criteria decision-making methods for bioenergy systems., Energy, 42(1), 146-156.,0,1,0,1,0,1,0,0,0,0,0,0,0
GB,"Scott, S.",2000,IT-enabled credit risk modernisation: a revolution under the cloak of normality., Accounting Management and Information Technologies,10(3),221-255.,0,1,0,0,1,0,0,0,0,0,0,0,0
US,"Seager, T.P., Rogers, S.H., Gardner, K.H., Linkov, I., Howarth, R.",2006,Coupling Public Participation and Expert Judgment for Assessment of Innovative Contaminated Sediment Technologies.,Environmental Security and Environmental Management: The Role of Risk Assessment,ISBN 978-1-4020-3891-4,223-244.,0,1,0,0,0,1,0,0,0,0,0,0,0
DZ,"Seddiki, M.,  Bennadji, A.",2019,Multi-criteria evaluation of renewable energy alternatives for electricity generation in a residential building.,Renewable and Sustainable Energy Reviews,110,101-117.,0,1,0,1,0,0,0,0,0,0,0,0,0
DZ,"Seddiki, M.,  Anouche, K., Bennadji, A., Boateng, P.",2016,A multi-criteria group decision-making method for the thermal renovation of masonry buildings: The case of Algeria.,Energy and Buildings,129,471-483.,0,1,0,1,0,0,0,0,0,0,0,0,0
ES,"Segura, M., Maroto, C.",2017,A multiple criteria supplier segmentation using outranking and value function methods.,Expert Systems with Applications,69,87-100.,0,1,0,0,0,0,0,0,0,1,0,0,0
ES,"Segura, M., Maroto, C., Belton, V., Ginestar, C.",2015,A new collaborative methodology for assessment and management of ecosystem services.,Forests,6(5),1696-1720.,0,1,0,0,0,1,0,0,0,0,0,0,0
ES,"Segura, M., Maroto, C., Belton, V., Ginestar, C., Marqués, I.",2019,Collaborative Management of Ecosystem Services in Natural Parks Based on AHP and PROMETHEE.,International Series in Operations Research and Management Science,274,231-255.,0,1,0,0,0,1,0,0,0,0,0,0,0
ES,"Segura, M., Maroto, C., Segura, B.",2019,Quantifying the sustainability of products and suppliers in food distribution companies.,Sustainability (Switzerland),11(21),.,0,1,0,0,0,1,0,0,0,0,0,0,0
ES,"Segura, M., Ray, D., Maroto, C.",2014,Decision support systems for forest management: A comparative analysis and assessment.,Computers and Electronics in Agriculture,101,55-67,0,1,0,0,0,1,0,0,0,0,0,0,0
IR,"Sehatpour, M-H., Kazemi, A.",2018,Sustainable fuel portfolio optimization: Integrated fuzzy multi-objective programming and multi-criteria decision making.,Journal of Cleaner Production,176,304-319.,0,1,0,1,0,1,0,0,0,0,0,0,0
IR,"Sehatpour, M-H., Kazemi, A., Sehatpour, H-E.",2017,Evaluation of alternative fuels for light-duty vehicles in Iran using a multi-criteria approach.,Renewable and Sustainable Energy Reviews,72,295-310.,0,1,0,1,0,1,0,0,0,0,0,0,0
AT,"Seidl, R., Rammer, W., Lexer, M.J.",2011,Climate change vulnerability of sustainable forest management in the Eastern Alps.,Climatic Change,106,225-254.,0,1,0,0,0,1,0,0,0,0,0,0,0
TR,"Selcuk Yalcin, A., Selcuk Kilic, H.",2019,Green Supplier Selection via an Integrated Multi-Attribute Decision Making Approach.,Sakarya University Journal of Science,23(6),1066-1079.,0,1,0,0,0,1,0,0,0,1,0,0,0
